country,region,year,population,lifeexpectancy,healthexpenditure_gdp,extdebt_gni
Cote d'Ivoire,Sub-Saharan Africa ,2000,16454668,49.635,5.60044758021832,124.136055282167
Cote d'Ivoire,Sub-Saharan Africa ,2001,16853026,49.495,4.79431785643101,117.238223330827
Cote d'Ivoire,Sub-Saharan Africa ,2002,17231539,49.475,4.39553633332253,108.346704760362
Cote d'Ivoire,Sub-Saharan Africa ,2003,17599610,49.572,4.54125143587589,89.727525180438107
Cote d'Ivoire,Sub-Saharan Africa ,2004,17970494,49.788,5.15465475618839,89.2688349036336
Cote d'Ivoire,Sub-Saharan Africa ,2005,18354514,50.12,5.28770051896572,73.0894641941639
Cote d'Ivoire,Sub-Saharan Africa ,2006,18754916,50.561,5.75624816119671,79.8302570418632
Cote d'Ivoire,Sub-Saharan Africa ,2007,19171237,51.091,6.29261881113052,73.6381428144777
Cote d'Ivoire,Sub-Saharan Africa ,2008,19605569,51.682,6.31469190120697,55.5902601554621
Cote d'Ivoire,Sub-Saharan Africa ,2009,20059147,52.313,6.17719925940037,63.813499063221
Cote d'Ivoire,Sub-Saharan Africa ,2010,20532950,52.964,6.10367022454739,48.7732442790755
Cote d'Ivoire,Sub-Saharan Africa ,2011,21028655,53.62,6.07790760695934,52.3680306249082
Cote d'Ivoire,Sub-Saharan Africa ,2012,21547188,54.271,6.11988008022308,36.8084848321192
Cote d'Ivoire,Sub-Saharan Africa ,2013,22087505,54.906,5.13896681368351,33.0029917066681
Cote d'Ivoire,Sub-Saharan Africa ,2014,22647683,55.508,5.15732504427433,28.4571785495952
Cote d'Ivoire,Sub-Saharan Africa ,2015,23226143,56.065,4.42198179662228,25.4148537743996
Cote d'Ivoire,Sub-Saharan Africa ,2016,23822714,56.567,4.536222666502,24.4354126528802
Cote d'Ivoire,Sub-Saharan Africa ,2017,24437469,57.017,4.45303432643414,26.8699369960001
Cameroon,Sub-Saharan Africa ,2000,15513945,50.993,3.98234538733959,111.282804067369
Cameroon,Sub-Saharan Africa ,2001,15928910,51.222,4.18255403637886,100.75814921374
Cameroon,Sub-Saharan Africa ,2002,16357602,51.536,4.35107685625553,94.309717741806793
Cameroon,Sub-Saharan Africa ,2003,16800865,51.908,4.41482812166214,81.3516193641994
Cameroon,Sub-Saharan Africa ,2004,17259322,52.321,4.05041575431824,63.7516218807562
Cameroon,Sub-Saharan Africa ,2005,17733410,52.76,4.14209626615047,44.1130606125111
Cameroon,Sub-Saharan Africa ,2006,18223674,53.215,4.10265102982521,17.8944891752317
Cameroon,Sub-Saharan Africa ,2007,18730282,53.681,4.16005477309227,14.1118879778102
Cameroon,Sub-Saharan Africa ,2008,19252666,54.153,4.39934432506561,10.907155513834
Cameroon,Sub-Saharan Africa ,2009,19789919,54.627,4.32968102395535,12.4972643986867
Cameroon,Sub-Saharan Africa ,2010,20341241,55.101,4.5039176940918,12.314879835364
Cameroon,Sub-Saharan Africa ,2011,20906388,55.581,3.39884161949158,10.6443790856342
Cameroon,Sub-Saharan Africa ,2012,21485266,56.073,4.5420229434967,13.566870857992
Cameroon,Sub-Saharan Africa ,2013,22077298,56.576,4.5031800866127,16.3149079256251
Cameroon,Sub-Saharan Africa ,2014,22681858,57.083,4.53427918255329,16.6155731263917
Cameroon,Sub-Saharan Africa ,2015,23298368,57.583,4.69952337443829,23.9569837565226
Cameroon,Sub-Saharan Africa ,2016,23926539,58.063,4.67907898128033,24.3938279458535
Cameroon,Sub-Saharan Africa ,2017,24566045,58.511,4.67066690325737,29.1422672589895
"Congo, Dem. Rep.",Sub-Saharan Africa ,2000,47105826,50.041,1.57237853854895,63.1258347684284
"Congo, Dem. Rep.",Sub-Saharan Africa ,2001,48428545,50.667,2.72972825914621,164.436152353204
"Congo, Dem. Rep.",Sub-Saharan Africa ,2002,49871666,51.385,2.67675314098597,119.231451776205
"Congo, Dem. Rep.",Sub-Saharan Africa ,2003,51425580,52.144,3.84015664458275,131.254814267591
"Congo, Dem. Rep.",Sub-Saharan Africa ,2004,53068880,52.917,4.44226749241352,115.365176044472
"Congo, Dem. Rep.",Sub-Saharan Africa ,2005,54785903,53.675,4.27463352680206,93.2527655384906
"Congo, Dem. Rep.",Sub-Saharan Africa ,2006,56578037,54.401,4.45607975125313,81.0050562548803
"Congo, Dem. Rep.",Sub-Saharan Africa ,2007,58453683,55.091,4.44069392979145,77.3741458273575
"Congo, Dem. Rep.",Sub-Saharan Africa ,2008,60411195,55.743,5.14113046228886,66.61599936855
"Congo, Dem. Rep.",Sub-Saharan Africa ,2009,62448574,56.35,4.64417226612568,73.2987094158462
"Congo, Dem. Rep.",Sub-Saharan Africa ,2010,64563854,56.909,4.01927605271339,29.7102903071012
"Congo, Dem. Rep.",Sub-Saharan Africa ,2011,66755153,57.427,3.43164056539536,22.3022976630036
"Congo, Dem. Rep.",Sub-Saharan Africa ,2012,69020747,57.914,3.56752946972847,20.266123485343
"Congo, Dem. Rep.",Sub-Saharan Africa ,2013,71358807,58.381,3.56509238481522,20.5314898254888
"Congo, Dem. Rep.",Sub-Saharan Africa ,2014,73767447,58.828,3.97941172122955,16.6779501757757
"Congo, Dem. Rep.",Sub-Saharan Africa ,2015,76244544,59.254,3.94199565052986,15.1677858204971
"Congo, Dem. Rep.",Sub-Saharan Africa ,2016,78789127,59.655,3.88742499053478,13.8162474980252
"Congo, Dem. Rep.",Sub-Saharan Africa ,2017,81398764,60.026,3.97872291505337,13.7604676082182
"Congo, Rep.",Sub-Saharan Africa ,2000,3127411,52.123,1.69392451643944,205.516275606783
"Congo, Rep.",Sub-Saharan Africa ,2001,3217933,52.517,2.37584225833416,244.989542432051
"Congo, Rep.",Sub-Saharan Africa ,2002,3310387,53.091,1.87626667320728,230.632982012196
"Congo, Rep.",Sub-Saharan Africa ,2003,3406922,53.817,2.11587864905596,214.786490377116
"Congo, Rep.",Sub-Saharan Africa ,2004,3510468,54.667,2.10554637014866,216.156985280114
"Congo, Rep.",Sub-Saharan Africa ,2005,3622775,55.6,1.87587197870016,156.076598992063
"Congo, Rep.",Sub-Saharan Africa ,2006,3745141,56.573,1.78239922970533,130.836740924823
"Congo, Rep.",Sub-Saharan Africa ,2007,3876119,57.541,2.24364157766104,91.39667275471
"Congo, Rep.",Sub-Saharan Africa ,2008,4011486,58.466,2.55324654281139,61.5717495448408
"Congo, Rep.",Sub-Saharan Africa ,2009,4145391,59.321,2.22144331783056,72.3023612123547
"Congo, Rep.",Sub-Saharan Africa ,2010,4273731,60.093,1.9805746152997,30.8783415675731
"Congo, Rep.",Sub-Saharan Africa ,2011,4394844,60.785,1.85153502970934,29.0774358937378
"Congo, Rep.",Sub-Saharan Africa ,2012,4510198,61.423,2.47433297336102,32.7940720474726
"Congo, Rep.",Sub-Saharan Africa ,2013,4622761,62.022,2.48846784234047,36.3014102052767
"Congo, Rep.",Sub-Saharan Africa ,2014,4736974,62.582,2.50741988420486,36.2379673304621
"Congo, Rep.",Sub-Saharan Africa ,2015,4856095,63.097,3.41535210609436,49.8129762782245
"Congo, Rep.",Sub-Saharan Africa ,2016,4980999,63.556,3.48694697022438,47.6856116616066
"Congo, Rep.",Sub-Saharan Africa ,2017,5110702,63.954,2.93027926236391,53.244687786017
Colombia,Latin America & Caribbean ,2000,39629968,72.945,5.65230399370193,35.1266580694173
Colombia,Latin America & Caribbean ,2001,40255967,73.241,5.96031956374645,38.2242111496714
Colombia,Latin America & Caribbean ,2002,40875360,73.517,5.75026161968708,35.2259587931912
Colombia,Latin America & Caribbean ,2003,41483869,73.777,5.79249076545238,40.8320657450827
Colombia,Latin America & Caribbean ,2004,42075955,74.026,5.81643208861351,33.8336945117423
Colombia,Latin America & Caribbean ,2005,42647723,74.265,6.08541220426559,26.4139885878743
Colombia,Latin America & Caribbean ,2006,43200897,74.5,6.35236725211143,24.541488471134
Colombia,Latin America & Caribbean ,2007,43737516,74.732,6.5060161054134404,22.1694925469624
Colombia,Latin America & Caribbean ,2008,44254975,74.962,6.85540065169334,20.1181900310277
Colombia,Latin America & Caribbean ,2009,44750054,75.193,7.30831772089005,23.8296339687783
Colombia,Latin America & Caribbean ,2010,45222700,75.424,7.0826567709446,23.3386039857263
Colombia,Latin America & Caribbean ,2011,45663099,75.655,6.7906990647316,23.7547660253594
Colombia,Latin America & Caribbean ,2012,46076848,75.882,6.75231143832207,22.2104904702917
Colombia,Latin America & Caribbean ,2013,46497267,76.105,7.26269856095314,25.1256265765693
Colombia,Latin America & Caribbean ,2014,46969209,76.322,7.14657977223396,28.2873471726439
Colombia,Latin America & Caribbean ,2015,47520667,76.531,7.29742348194122,39.1812731270779
Colombia,Latin America & Caribbean ,2016,48171392,76.732,7.21367970108986,43.073729214499
Colombia,Latin America & Caribbean ,2017,48901066,76.925,7.22628086805344,41.0034969438339
Comoros,Sub-Saharan Africa ,2000,542357,59.46,12.2403264045715,66.2526464059733
Comoros,Sub-Saharan Africa ,2001,555888,59.529,10.9349481761456,64.067410615356
Comoros,Sub-Saharan Africa ,2002,569479,59.617,10.957794636488,63.9250473334045
Comoros,Sub-Saharan Africa ,2003,583211,59.738,10.3261813521385,53.2769987695258
Comoros,Sub-Saharan Africa ,2004,597228,59.904,10.3182531893253,48.2643782960204
Comoros,Sub-Saharan Africa ,2005,611627,60.126,9.85870212316513,44.2732663636007
Comoros,Sub-Saharan Africa ,2006,626425,60.407,9.701057523489,42.1359914236685
Comoros,Sub-Saharan Africa ,2007,641620,60.734,9.34191346168518,36.1313126795083
Comoros,Sub-Saharan Africa ,2008,657229,61.094,8.97736474871635,30.3455307401592
Comoros,Sub-Saharan Africa ,2009,673252,61.475,8.56680423021317,31.8462907247674
Comoros,Sub-Saharan Africa ,2010,689692,61.862,8.51496160030365,30.6874150511095
Comoros,Sub-Saharan Africa ,2011,706569,62.24,9.09870937466621,26.9711071834923
Comoros,Sub-Saharan Africa ,2012,723871,62.595,7.92808011174202,24.8809199494956
Comoros,Sub-Saharan Africa ,2013,741505,62.922,7.76687934994698,13.2144253279643
Comoros,Sub-Saharan Africa ,2014,759390,63.214,7.58468061685562,12.3146186696963
Comoros,Sub-Saharan Africa ,2015,777424,63.471,7.77522251009941,13.4617135689873
Comoros,Sub-Saharan Africa ,2016,795592,63.7,7.48664736747742,18.7169876739268
Comoros,Sub-Saharan Africa ,2017,813892,63.912,7.3843739926815,18.2034495488226
Cabo Verde,Sub-Saharan Africa ,2000,428188,68.583,4.4340118765831,60.8757417668506
Cabo Verde,Sub-Saharan Africa ,2001,435709,69.099,4.75244373083115,62.0580916654657
Cabo Verde,Sub-Saharan Africa ,2002,442951,69.557,4.75569441914558,63.9829848178914
Cabo Verde,Sub-Saharan Africa ,2003,449930,69.932,4.50008623301983,55.2141000592528
Cabo Verde,Sub-Saharan Africa ,2004,456617,70.219,4.37710657715797,51.2268211103304
Cabo Verde,Sub-Saharan Africa ,2005,463032,70.424,4.27364110946655,50.8868518271243
Cabo Verde,Sub-Saharan Africa ,2006,469170,70.565,4.48974967002869,49.3140165747992
Cabo Verde,Sub-Saharan Africa ,2007,475060,70.676,4.18900139629841,39.1612819689335
Cabo Verde,Sub-Saharan Africa ,2008,480842,70.786,3.58312875032425,35.9389057592032
Cabo Verde,Sub-Saharan Africa ,2009,486671,70.911,3.88152450323105,43.4283800730791
Cabo Verde,Sub-Saharan Africa ,2010,492654,71.062,4.47555743157864,55.5948876930965
Cabo Verde,Sub-Saharan Africa ,2011,498856,71.243,4.30527441203594,58.0791935526808
Cabo Verde,Sub-Saharan Africa ,2012,505235,71.445,5.1336545497179,74.8895675284993
Cabo Verde,Sub-Saharan Africa ,2013,511748,71.661,5.28994239866734,83.5817509176928
Cabo Verde,Sub-Saharan Africa ,2014,518269,71.886,5.32722249627113,87.744538433981
Cabo Verde,Sub-Saharan Africa ,2015,524743,72.117,4.81860935688019,100.809177642465
Cabo Verde,Sub-Saharan Africa ,2016,531146,72.347,4.84325401484966,96.7579540675135
Cabo Verde,Sub-Saharan Africa ,2017,537497,72.57,5.16548864543438,104.754307476062
Costa Rica,Latin America & Caribbean ,2000,3962372,77.452,6.59314468502998,32.9030648877297
Costa Rica,Latin America & Caribbean ,2001,4034074,77.601,6.49964958429337,32.1902428727059
Costa Rica,Latin America & Caribbean ,2002,4100925,77.74,6.89989104866982,32.2090791961158
Costa Rica,Latin America & Caribbean ,2003,4164053,77.871,6.99989423155785,34.4564654139779
Costa Rica,Latin America & Caribbean ,2004,4225155,77.996,6.65926933288574,32.18724086664
Costa Rica,Latin America & Caribbean ,2005,4285502,78.117,6.69515579938889,33.7870342024261
Costa Rica,Latin America & Caribbean ,2006,4345412,78.239,6.9699265062809,31.8758230199534
Costa Rica,Latin America & Caribbean ,2007,4404628,78.362,7.03324154019356,32.2901288863856
Costa Rica,Latin America & Caribbean ,2008,4463125,78.491,7.51461461186409,29.4442631535548
Costa Rica,Latin America & Caribbean ,2009,4520740,78.626,7.90734440088272,26.2626442039976
Costa Rica,Latin America & Caribbean ,2010,4577378,78.769,8.11339989304543,22.6134546137781
Costa Rica,Latin America & Caribbean ,2011,4633086,78.919,8.21805223822594,25.1612349176898
Costa Rica,Latin America & Caribbean ,2012,4688000,79.074,7.91350975632668,31.8060874864849
Costa Rica,Latin America & Caribbean ,2013,4742107,79.234,7.86832198500633,35.7795626847443
Costa Rica,Latin America & Caribbean ,2014,4795396,79.398,7.88175165653229,40.7222250025244
Costa Rica,Latin America & Caribbean ,2015,4847804,79.565,7.82286003232002,45.0503023616482
Costa Rica,Latin America & Caribbean ,2016,4899345,79.738,7.53346905112267,46.7528571305443
Costa Rica,Latin America & Caribbean ,2017,4949954,79.914,7.32879638671875,46.0967567669795
Djibouti,Middle East & North Africa,2010,840198,60.062,4.29711006581783,67.0297798780024
Dominica,Latin America & Caribbean ,2002,69837,76.5975609756098,5.43923787772655,81.5302492856839
Dominican Republic,Latin America & Caribbean ,2000,8471321,69.429,4.88427504897118,19.8504231581762
Dominican Republic,Latin America & Caribbean ,2001,8598601,69.69,4.88183312118053,21.2683083568845
Dominican Republic,Latin America & Caribbean ,2002,8724975,69.957,4.98649030923843,25.0845764106446
Dominican Republic,Latin America & Caribbean ,2003,8850317,70.227,4.38888296484947,35.9364873836831
Dominican Republic,Latin America & Caribbean ,2004,8974444,70.499,4.28773872554302,37.4504782996406
Dominican Republic,Latin America & Caribbean ,2005,9097257,70.771,4.35389168560505,22.6562712524345
Dominican Republic,Latin America & Caribbean ,2006,9218686,71.041,3.99365425109863,25.4241989855446
Dominican Republic,Latin America & Caribbean ,2007,9338861,71.304,4.20731976628304,25.7236524585812
Dominican Republic,Latin America & Caribbean ,2008,9458075,71.559,4.72507625818253,22.8780161526788
Dominican Republic,Latin America & Caribbean ,2009,9576737,71.806,5.08706793189049,25.4706278060435
Dominican Republic,Latin America & Caribbean ,2010,9695121,72.046,5.57940006256104,25.9923851027953
Dominican Republic,Latin America & Caribbean ,2011,9813210,72.284,5.66509887576103,27.0681515332053
Dominican Republic,Latin America & Caribbean ,2012,9930911,72.523,5.88520579040051,37.9217893635396
Dominican Republic,Latin America & Caribbean ,2013,10048224,72.763,5.76407723128796,40.1237294384139
Dominican Republic,Latin America & Caribbean ,2014,10165178,73.003,5.84722943603992,41.0892819812087
Dominican Republic,Latin America & Caribbean ,2015,10281680,73.241,5.98247051239014,39.1734575581917
Dominican Republic,Latin America & Caribbean ,2016,10397743,73.471,6.09660409390926,39.0487473792159
Dominican Republic,Latin America & Caribbean ,2017,10513131,73.689,6.13639503717422,40.9005468646857
Algeria,Middle East & North Africa,2000,31042235,70.64,3.48903276026249,48.8906154133791
Algeria,Middle East & North Africa,2001,31451514,71.116,3.83787713944912,42.799283138743
Algeria,Middle East & North Africa,2002,31855109,71.605,3.73004153370857,42.2184895679438
Algeria,Middle East & North Africa,2003,32264157,72.101,3.60104106366634,36.3394684391187
Algeria,Middle East & North Africa,2004,32692163,72.594,3.5440731793642,27.3995922615264
Algeria,Middle East & North Africa,2005,33149724,73.072,3.23516130447388,17.4109976953439
Algeria,Middle East & North Africa,2006,33641002,73.521,3.35510186851025,5.24892019901984
Algeria,Middle East & North Africa,2007,34166972,73.936,3.82141582667828,4.60930597107289
Algeria,Middle East & North Africa,2008,34730608,74.311,4.20188382267952,3.6758808451073
Algeria,Middle East & North Africa,2009,35333881,74.644,5.35939559340477,5.45577613395562
Algeria,Middle East & North Africa,2010,35977455,74.938,5.11717163026333,4.50998254755522
Algeria,Middle East & North Africa,2011,36661444,75.199,5.26748076081276,3.05889286793083
Algeria,Middle East & North Africa,2012,37383887,75.436,6.00050985813141,2.68811184054359
Algeria,Middle East & North Africa,2013,38140132,75.661,6.03576265275478,2.5559845928829
Algeria,Middle East & North Africa,2014,38923687,75.878,6.54721409082413,2.64151363321069
Algeria,Middle East & North Africa,2015,39728025,76.09,6.97847604751587,2.89108140086113
Algeria,Middle East & North Africa,2016,40551404,76.298,6.60384446382523,3.44749579601398
Algeria,Middle East & North Africa,2017,41389198,76.499,6.37432187795639,3.46287887260508
Ecuador,Latin America & Caribbean ,2000,12681123,72.761,3.31528969109058,100.413601486993
Ecuador,Latin America & Caribbean ,2001,12914667,73.078,3.73755842447281,76.630638016375
Ecuador,Latin America & Caribbean ,2002,13143465,73.371,4.45758961141109,71.7215675097985
Ecuador,Latin America & Caribbean ,2003,13369678,73.641,5.42486011981964,64.5340850150615
Ecuador,Latin America & Caribbean ,2004,13596388,73.887,5.55078461766243,59.3439031985045
Ecuador,Latin America & Caribbean ,2005,13825847,74.112,5.57841360569,51.4544915159024
Ecuador,Latin America & Caribbean ,2006,14059384,74.319,5.68722188472748,45.3268939813538
Ecuador,Latin America & Caribbean ,2007,14296557,74.514,5.86489029228687,43.0436957583178
Ecuador,Latin America & Caribbean ,2008,14535739,74.705,5.81637658178806,31.5283186032136
Ecuador,Latin America & Caribbean ,2009,14774424,74.895,6.43873289227486,21.8224014759638
Ecuador,Latin America & Caribbean ,2010,15011117,75.089,7.12195634841919,22.4421598810529
Ecuador,Latin America & Caribbean ,2011,15243883,75.289,7.86521807312965,20.7226627413435
Ecuador,Latin America & Caribbean ,2012,15474102,75.495,8.47968235611916,18.7536277081194
Ecuador,Latin America & Caribbean ,2013,15707474,75.707,8.55983421206474,20.3483988910902
Ecuador,Latin America & Caribbean ,2014,15951838,75.923,8.62127467989922,24.9469977558173
Ecuador,Latin America & Caribbean ,2015,16212020,76.143,8.58845710754395,29.1113801771967
Ecuador,Latin America & Caribbean ,2016,16491115,76.365,8.29596072435379,36.0525282387555
Ecuador,Latin America & Caribbean ,2017,16785361,76.584,8.25742930173874,40.3538773319094
"Egypt, Arab Rep.",Middle East & North Africa,2000,68831561,68.602,4.9224428832531,29.1436697781483
"Egypt, Arab Rep.",Middle East & North Africa,2001,70152661,68.796,5.40030337870121,28.8450843869387
"Egypt, Arab Rep.",Middle East & North Africa,2002,71485043,68.961,5.51073774695396,33.5231619872476
"Egypt, Arab Rep.",Middle East & North Africa,2003,72826097,69.116,5.22425286471844,36.540707440379
"Egypt, Arab Rep.",Middle East & North Africa,2004,74172073,69.271,4.85732369124889,39.5833996083209
"Egypt, Arab Rep.",Middle East & North Africa,2005,75523569,69.434,4.92229163646698,34.1887939361723
"Egypt, Arab Rep.",Middle East & North Africa,2006,76873663,69.608,4.84190061688423,28.7230551194331
"Egypt, Arab Rep.",Middle East & North Africa,2007,78232126,69.788,4.44493256509304,26.2765203409664
"Egypt, Arab Rep.",Middle East & North Africa,2008,79636079,69.971,4.46634814143181,20.6554292337961
"Egypt, Arab Rep.",Middle East & North Africa,2009,81134798,70.159,4.37870137393475,18.7154687931352
"Egypt, Arab Rep.",Middle East & North Africa,2010,82761235,70.349,4.15319502353668,17.1426769944432
"Egypt, Arab Rep.",Middle East & North Africa,2011,84529250,70.543,4.35706935822964,15.1122401106484
"Egypt, Arab Rep.",Middle East & North Africa,2012,86422240,70.736,4.55305427312851,14.6832135826454
"Egypt, Arab Rep.",Middle East & North Africa,2013,88404640,70.928,4.65416051447392,16.4829608492381
"Egypt, Arab Rep.",Middle East & North Africa,2014,90424654,71.117,4.69173714518547,13.9947886805086
"Egypt, Arab Rep.",Middle East & North Africa,2015,92442547,71.302,5.33657260239124,15.2452548997612
"Egypt, Arab Rep.",Middle East & North Africa,2016,94447072,71.482,5.36304637789726,21.0592156424084
"Egypt, Arab Rep.",Middle East & North Africa,2017,96442593,71.656,5.28763681650162,36.7118649816189
Eritrea,Sub-Saharan Africa ,2000,2292416,55.273,4.46306504309177,46.6433325086718
Eritrea,Sub-Saharan Africa ,2001,2374722,55.864,4.58087883889675,57.7055186224046
Eritrea,Sub-Saharan Africa ,2002,2481058,56.5,5.17604127526283,74.7699979778385
Eritrea,Sub-Saharan Africa ,2003,2600973,57.191,5.67850098013878,76.238321543171807
Eritrea,Sub-Saharan Africa ,2004,2719803,57.932,5.42505756020546,69.5074494024494
Eritrea,Sub-Saharan Africa ,2005,2826659,58.707,5.3124163299799,69.5322605119166
Eritrea,Sub-Saharan Africa ,2006,2918205,59.487,5.30751124024391,68.4210441854891
Eritrea,Sub-Saharan Africa ,2007,2996536,60.243,4.0850505232811,68.413271756428
Eritrea,Sub-Saharan Africa ,2008,3062779,60.952,3.8957629352808,72.9142760906007
Eritrea,Sub-Saharan Africa ,2009,3119920,61.602,4.35397922992706,57.0842040753833
Eritrea,Sub-Saharan Africa ,2010,3170435,62.193,3.45586910843849,66.0732856097637
Eritrea,Sub-Saharan Africa ,2011,3213972,62.732,4.14872765541077,51.481246680811
Ethiopia,Sub-Saharan Africa ,2000,66224804,51.941,4.36504669487476,67.4173338694928
Ethiopia,Sub-Saharan Africa ,2001,68159423,52.595,4.72316704690456,70.241995024966
Ethiopia,Sub-Saharan Africa ,2002,70142091,53.349,4.71262969076633,84.0357388903258
Ethiopia,Sub-Saharan Africa ,2003,72170584,54.211,4.89970929920673,85.0919590523142
Ethiopia,Sub-Saharan Africa ,2004,74239505,55.174,4.31281849741936,65.2403771482643
Ethiopia,Sub-Saharan Africa ,2005,76346311,56.223,4.10098135471344,49.9444271988527
Ethiopia,Sub-Saharan Africa ,2006,78489206,57.334,4.45757284760475,14.5710792759199
Ethiopia,Sub-Saharan Africa ,2007,80674348,58.467,5.00128343701363,13.1397049568698
Ethiopia,Sub-Saharan Africa ,2008,82916235,59.581,4.28063906729221,10.5085097702216
Ethiopia,Sub-Saharan Africa ,2009,85233913,60.645,4.64983433485031,16.546026515315
Ethiopia,Sub-Saharan Africa ,2010,87639964,61.627,5.46637214720249,24.4293686744662
Ethiopia,Sub-Saharan Africa ,2011,90139927,62.505,4.46897782385349,26.9936178594008
Ethiopia,Sub-Saharan Africa ,2012,92726971,63.281,4.53959591686726,24.213922816853
Ethiopia,Sub-Saharan Africa ,2013,95385785,63.961,4.0750652551651,26.4700748847239
Ethiopia,Sub-Saharan Africa ,2014,98094253,64.547,4.03363220393658,30.5539086650813
Ethiopia,Sub-Saharan Africa ,2015,100835458,65.048,3.94492037594318,31.8985855751012
Ethiopia,Sub-Saharan Africa ,2016,103603501,65.482,3.85119467973709,31.6979921240638
Ethiopia,Sub-Saharan Africa ,2017,106400024,65.872,3.50255742669106,32.2732368140177
Fiji,East Asia & Pacific,2000,811006,65.687,3.72256189584732,7.08221650566529
Fiji,East Asia & Pacific,2001,813925,65.863,3.16188372671604,6.59039820224304
Fiji,East Asia & Pacific,2002,815257,66.022,3.24843004345894,7.45506581064979
Fiji,East Asia & Pacific,2003,816076,66.152,3.24226133525372,7.99465988503321
Fiji,East Asia & Pacific,2004,817860,66.247,3.55409123003483,6.99620166953019
Fiji,East Asia & Pacific,2005,821604,66.313,3.5589624196291,7.53314999291735
Fiji,East Asia & Pacific,2006,827870,66.362,3.65788713097572,10.0717743958982
Fiji,East Asia & Pacific,2007,836190,66.413,3.72904241085052,9.76223413504647
Fiji,East Asia & Pacific,2008,845361,66.477,3.44954058527946,13.9898843814103
Fiji,East Asia & Pacific,2009,853637,66.559,3.83063778281212,24.1825078511697
Fiji,East Asia & Pacific,2010,859818,66.655,3.70136126875877,24.0258153390824
Fiji,East Asia & Pacific,2011,863449,66.759,3.40484641492367,27.7777445893185
Fiji,East Asia & Pacific,2012,865069,66.859,3.53699028491974,24.8772472927879
Fiji,East Asia & Pacific,2013,865608,66.95,3.46669256687164,23.3535272782471
Fiji,East Asia & Pacific,2014,866453,67.03,3.64925563335419,20.7835842821297
Fiji,East Asia & Pacific,2015,868627,67.103,3.56886349618435,19.8521859113748
Fiji,East Asia & Pacific,2016,872399,67.175,3.53480093181133,19.9058766336598
Fiji,East Asia & Pacific,2017,877459,67.252,3.50074470043182,20.0420844981948
Gabon,Sub-Saharan Africa ,2000,1228360,58.264,2.90536731481552,91.6336841232849
Gabon,Sub-Saharan Africa ,2001,1258003,57.968,3.15246470272541,78.5298676876527
Gabon,Sub-Saharan Africa ,2002,1288315,57.791,3.33046242594719,72.7918239391317
Gabon,Sub-Saharan Africa ,2003,1319953,57.759,3.53691503405571,65.8141362632149
Gabon,Sub-Saharan Africa ,2004,1353795,57.885,3.33140008151531,62.8362160696874
Gabon,Sub-Saharan Africa ,2005,1390549,58.181,2.93410252779722,46.3530305394806
Gabon,Sub-Saharan Africa ,2006,1430152,58.641,3.14508862793446,48.9071022657445
Gabon,Sub-Saharan Africa ,2007,1472575,59.229,3.15149985253811,48.4912905772408
Gabon,Sub-Saharan Africa ,2008,1518540,59.904,2.79445163905621,18.7295093725473
Gabon,Sub-Saharan Africa ,2009,1568928,60.637,3.83981354534626,25.4859844263705
Gabon,Sub-Saharan Africa ,2010,1624140,61.4,2.47556790709496,23.4588340439348
Gabon,Sub-Saharan Africa ,2011,1684635,62.168,2.55771651864052,20.342855756813
Gabon,Sub-Saharan Africa ,2012,1749682,62.924,2.42097526788712,21.0488238070794
Gabon,Sub-Saharan Africa ,2013,1817071,63.648,2.84087099134922,30.4236886585614
Gabon,Sub-Saharan Africa ,2014,1883800,64.318,2.53282114863396,26.9913513779643
Gabon,Sub-Saharan Africa ,2015,1947686,64.913,2.65743788331747,38.8169379923874
Gabon,Sub-Saharan Africa ,2016,2007873,65.418,3.10769751667976,41.2532717544287
Gabon,Sub-Saharan Africa ,2017,2064823,65.839,2.78074592351913,46.4710326205318
Georgia,Europe & Central Asia,2000,4077131,69.902,7.39698857069016,58.9851182550829
Georgia,Europe & Central Asia,2001,4014373,70.065,7.37039223313332,58.9440269278932
Georgia,Europe & Central Asia,2002,3978515,70.22,8.03379863500595,59.7283171210826
Georgia,Europe & Central Asia,2003,3951736,70.349,8.25548842549324,53.7052381512231
Georgia,Europe & Central Asia,2004,3927340,70.451,8.31636786460876,44.5575413523862
Georgia,Europe & Central Asia,2005,3902469,70.538,8.3039328455925,33.2414339210113
Georgia,Europe & Central Asia,2006,3880347,70.635,7.8462652862072,32.5477387083553
Georgia,Europe & Central Asia,2007,3860158,70.765,7.64387398958206,29.2583436264996
Georgia,Europe & Central Asia,2008,3848449,70.946,8.68152007460594,60.6285377607046
Georgia,Europe & Central Asia,2009,3814419,71.18,9.8354272544384,80.8785426919555
Georgia,Europe & Central Asia,2010,3786695,71.46,9.54538881778717,73.0942435335178
Georgia,Europe & Central Asia,2011,3756441,71.773,8.38810354471207,73.681677912816
Georgia,Europe & Central Asia,2012,3728874,72.097,8.37314203381538,77.3762673121644
Georgia,Europe & Central Asia,2013,3717668,72.412,8.3957239985466,80.6241609068863
Georgia,Europe & Central Asia,2014,3719414,72.707,8.43881890177727,81.377396286032
Georgia,Europe & Central Asia,2015,3725276,72.973,7.93235898017883,101.774635463519
Georgia,Europe & Central Asia,2016,3727505,73.207,8.42134654521942,113.01737388429
Georgia,Europe & Central Asia,2017,3728004,73.414,7.60165899991989,106.322846426153
